"","datetime","RPT_ID","운용팀","제조사","중계기명","함체온도","시도명","시군구명","동명","temp","wind_direct","wind_speed","rain_fall","월"
"161",2017-01-06 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",22,"경기도","성남시 분당구","구미동",9.3,69.3,1.1,NA,"17-01"
"162",2017-01-07 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",26,"경기도","성남시 분당구","구미동",7.7,44.2,0.9,NA,"17-01"
"163",2017-01-08 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",26,"경기도","성남시 분당구","구미동",11,296.8,0.8,NA,"17-01"
"164",2017-01-09 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",28,"경기도","성남시 분당구","구미동",5,328.7,1.8,NA,"17-01"
"165",2017-01-10 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",24,"경기도","성남시 분당구","구미동",1.5,327.7,2.4,NA,"17-01"
"166",2017-01-11 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",15,"경기도","성남시 분당구","구미동",-0.4,159.1,1.1,NA,"17-01"
"167",2017-01-12 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",14,"경기도","성남시 분당구","구미동",1.9,340.9,3.1,NA,"17-01"
"168",2017-01-13 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",17,"경기도","성남시 분당구","구미동",-5.3,23.9,0.9,NA,"17-01"
"169",2017-01-14 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",12,"경기도","성남시 분당구","구미동",-5.2,330.5,2.7,NA,"17-01"
"170",2017-01-15 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",8,"경기도","성남시 분당구","구미동",-4.1,234.1,1,NA,"17-01"
"171",2017-01-16 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",12,"경기도","성남시 분당구","구미동",-1.1,271,0.7,NA,"17-01"
"172",2017-01-17 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",14,"경기도","성남시 분당구","구미동",1.5,83.1,0.8,NA,"17-01"
"173",2017-01-18 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",15,"경기도","성남시 분당구","구미동",3.1,183.4,1.4,NA,"17-01"
"174",2017-01-19 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",18,"경기도","성남시 분당구","구미동",2.5,134.4,0.8,NA,"17-01"
"175",2017-01-20 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",17,"경기도","성남시 분당구","구미동",-2.8,305.3,3.7,NA,"17-01"
"176",2017-01-21 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",14,"경기도","성남시 분당구","구미동",-1.7,178.7,1.2,NA,"17-01"
"177",2017-01-22 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",13,"경기도","성남시 분당구","구미동",-5.3,327.4,2,NA,"17-01"
"178",2017-01-23 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",10,"경기도","성남시 분당구","구미동",-5.9,317,2.5,NA,"17-01"
"179",2017-01-24 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",9,"경기도","성남시 분당구","구미동",-2.9,313.7,1.6,NA,"17-01"
"180",2017-01-25 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",11,"경기도","성남시 분당구","구미동",-0.7,23.2,1,NA,"17-01"
"181",2017-01-26 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",13,"경기도","성남시 분당구","구미동",0,92,1.9,NA,"17-01"
"182",2017-01-27 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",16,"경기도","성남시 분당구","구미동",-0.8,289.5,1.6,NA,"17-01"
"183",2017-01-28 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",16,"경기도","성남시 분당구","구미동",-0.1,333,1.3,NA,"17-01"
"184",2017-01-29 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",17,"경기도","성남시 분당구","구미동",2.2,13.3,1.6,NA,"17-01"
"185",2017-01-30 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",20,"경기도","성남시 분당구","구미동",-3.2,305.9,2.1,NA,"17-01"
"186",2017-01-31 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",14,"경기도","성남시 분당구","구미동",-2.6,324.6,1.2,NA,"17-01"
"187",2017-02-01 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",13,"경기도","성남시 분당구","구미동",0.3,296.3,3.2,NA,"17-02"
"188",2017-02-02 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",15,"경기도","성남시 분당구","구미동",1.6,358,1.7,NA,"17-02"
"189",2017-02-03 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",14,"경기도","성남시 분당구","구미동",4.8,49.4,0.9,NA,"17-02"
"190",2017-02-04 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",20,"경기도","성남시 분당구","구미동",2.6,114.1,1.2,NA,"17-02"
"191",2017-02-05 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",20,"경기도","성남시 분당구","구미동",2.6,346.6,0.7,NA,"17-02"
"192",2017-02-06 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",21,"경기도","성남시 분당구","구미동",1,321.9,2.5,NA,"17-02"
"193",2017-02-07 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",17,"경기도","성남시 분당구","구미동",0,178,1,NA,"17-02"
"194",2017-02-08 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",17,"경기도","성남시 분당구","구미동",1.2,209.7,0.6,NA,"17-02"
"195",2017-02-09 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",17,"경기도","성남시 분당구","구미동",-2.1,292.3,3.1,NA,"17-02"
"196",2017-02-10 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",13,"경기도","성남시 분당구","구미동",-3.3,347.8,2.7,NA,"17-02"
"197",2017-02-11 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",11,"경기도","성남시 분당구","구미동",-2.3,285.6,1.9,NA,"17-02"
"198",2017-02-12 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",13,"경기도","성남시 분당구","구미동",2.5,329.6,1.9,NA,"17-02"
"199",2017-02-13 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",17,"경기도","성남시 분당구","구미동",4.3,185.8,1.2,NA,"17-02"
"200",2017-02-14 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",18,"경기도","성남시 분당구","구미동",4.1,323.1,1.8,NA,"17-02"
"201",2017-02-15 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",19,"경기도","성남시 분당구","구미동",4.8,117.9,1.3,NA,"17-02"
"202",2017-02-16 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",19,"경기도","성남시 분당구","구미동",9.8,176.9,2.1,NA,"17-02"
"203",2017-02-17 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",23,"경기도","성남시 분당구","구미동",3.2,261.2,2,NA,"17-02"
"204",2017-02-18 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",21,"경기도","성남시 분당구","구미동",0.9,333.6,2,NA,"17-02"
"205",2017-02-19 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",16,"경기도","성남시 분당구","구미동",5.8,156.8,2.5,NA,"17-02"
"206",2017-02-20 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",20,"경기도","성남시 분당구","구미동",-0.7,295.8,4.3,NA,"17-02"
"207",2017-02-21 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",17,"경기도","성남시 분당구","구미동",2.9,158.9,1,NA,"17-02"
"208",2017-02-22 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",18,"경기도","성남시 분당구","구미동",1.7,98.9,1.7,0.5,"17-02"
"209",2017-02-23 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",19,"경기도","성남시 분당구","구미동",1.4,304.5,4.1,NA,"17-02"
"210",2017-02-24 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",16,"경기도","성남시 분당구","구미동",3.8,318.8,1,NA,"17-02"
"211",2017-02-25 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",17,"경기도","성남시 분당구","구미동",5.9,227,1.9,NA,"17-02"
"212",2017-02-26 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",21,"경기도","성남시 분당구","구미동",6.7,349.8,1.1,NA,"17-02"
"213",2017-02-27 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",23,"경기도","성남시 분당구","구미동",8.5,42.7,1.2,NA,"17-02"
"214",2017-02-28 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",24,"경기도","성남시 분당구","구미동",9.5,185.8,2.1,NA,"17-02"
"215",2017-03-01 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",26,"경기도","성남시 분당구","구미동",10.1,163.5,1.6,NA,"17-03"
"216",2017-03-02 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",27,"경기도","성남시 분당구","구미동",5.1,308.4,2.3,NA,"17-03"
"217",2017-03-03 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",20,"경기도","성남시 분당구","구미동",7,165.9,2.5,NA,"17-03"
"218",2017-03-04 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",22,"경기도","성남시 분당구","구미동",10.3,154.2,1.4,NA,"17-03"
"219",2017-03-05 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",26,"경기도","성남시 분당구","구미동",8.7,316.5,1,NA,"17-03"
"220",2017-03-06 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",27,"경기도","성남시 분당구","구미동",3.5,298.7,3.1,NA,"17-03"
"221",2017-03-07 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",19,"경기도","성남시 분당구","구미동",1.6,293.2,2.4,NA,"17-03"
"222",2017-03-08 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",17,"경기도","성남시 분당구","구미동",4.5,325.7,2.3,NA,"17-03"
"223",2017-03-09 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",18,"경기도","성남시 분당구","구미동",8.3,261.8,2.5,NA,"17-03"
"224",2017-03-10 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",21,"경기도","성남시 분당구","구미동",10.1,314.9,1.7,NA,"17-03"
"225",2017-03-11 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",26,"경기도","성남시 분당구","구미동",12,254.2,1,NA,"17-03"
"226",2017-03-12 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",28,"경기도","성남시 분당구","구미동",12.9,94,1,NA,"17-03"
"227",2017-03-13 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",30,"경기도","성남시 분당구","구미동",10.3,351.3,1.9,NA,"17-03"
"228",2017-03-14 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",29,"경기도","성남시 분당구","구미동",10.6,322.7,2.4,NA,"17-03"
"229",2017-03-15 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",28,"경기도","성남시 분당구","구미동",11.4,40.3,2,NA,"17-03"
"230",2017-03-16 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",28,"경기도","성남시 분당구","구미동",11.2,211.2,0.8,NA,"17-03"
"231",2017-03-17 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",28,"경기도","성남시 분당구","구미동",12.7,77.4,1.5,NA,"17-03"
"232",2017-03-18 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",29,"경기도","성남시 분당구","구미동",15.7,282.4,1.5,NA,"17-03"
"233",2017-03-19 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",31,"경기도","성남시 분당구","구미동",15.2,313.1,1.3,NA,"17-03"
"234",2017-03-20 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",32,"경기도","성남시 분당구","구미동",13.9,174.1,0.5,NA,"17-03"
"235",2017-03-21 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",31,"경기도","성남시 분당구","구미동",10.9,340.7,2.7,NA,"17-03"
"236",2017-03-22 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",29,"경기도","성남시 분당구","구미동",12.6,336.5,2,NA,"17-03"
"237",2017-03-23 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",29,"경기도","성남시 분당구","구미동",14.6,345.9,1.8,NA,"17-03"
"238",2017-03-24 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",30,"경기도","성남시 분당구","구미동",12,70,1.5,NA,"17-03"
"239",2017-03-25 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",30,"경기도","성남시 분당구","구미동",12.8,173.2,2.6,NA,"17-03"
"240",2017-03-26 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",30,"경기도","성남시 분당구","구미동",10.4,245.6,1.3,NA,"17-03"
"241",2017-03-27 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",28,"경기도","성남시 분당구","구미동",10.3,322.5,1.7,NA,"17-03"
"242",2017-03-28 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",27,"경기도","성남시 분당구","구미동",11,81.8,0.8,NA,"17-03"
"243",2017-03-29 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",29,"경기도","성남시 분당구","구미동",13.5,38.2,0.9,NA,"17-03"
"244",2017-03-30 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",31,"경기도","성남시 분당구","구미동",15.8,345.7,1.8,NA,"17-03"
"245",2017-03-31 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",33,"경기도","성남시 분당구","구미동",12.3,175,1.9,NA,"17-03"
"246",2017-04-01 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",30,"경기도","성남시 분당구","구미동",12.7,301.7,1.5,NA,"17-04"
"247",2017-04-02 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",30,"경기도","성남시 분당구","구미동",14.1,16.3,1.1,NA,"17-04"
"248",2017-04-03 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",30,"경기도","성남시 분당구","구미동",17.5,151.9,2,NA,"17-04"
"249",2017-04-04 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",32,"경기도","성남시 분당구","구미동",20.3,173.7,2.5,NA,"17-04"
"250",2017-04-05 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",35,"경기도","성남시 분당구","구미동",15.1,116.4,1.3,NA,"17-04"
"251",2017-04-06 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",32,"경기도","성남시 분당구","구미동",11.9,201.5,1.2,NA,"17-04"
"252",2017-04-07 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",31,"경기도","성남시 분당구","구미동",18.5,353.3,1.6,NA,"17-04"
"253",2017-04-08 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",37,"경기도","성남시 분당구","구미동",18.6,332.8,1.5,NA,"17-04"
"254",2017-04-09 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",36,"경기도","성남시 분당구","구미동",19.1,105.6,3.1,NA,"17-04"
"255",2017-04-10 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",35,"경기도","성남시 분당구","구미동",19.9,95.4,2.2,NA,"17-04"
"256",2017-04-11 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",38,"경기도","성남시 분당구","구미동",18.3,259.8,1.5,NA,"17-04"
"257",2017-04-12 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",36,"경기도","성남시 분당구","구미동",15.7,312.7,3,NA,"17-04"
"258",2017-04-13 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",33,"경기도","성남시 분당구","구미동",17.6,184,2.4,NA,"17-04"
"259",2017-04-14 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",34,"경기도","성남시 분당구","구미동",18.7,197.7,3.1,NA,"17-04"
"260",2017-04-15 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",33,"경기도","성남시 분당구","구미동",21.3,194.1,1.3,NA,"17-04"
"261",2017-04-16 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",39,"경기도","성남시 분당구","구미동",24.6,334,1.2,NA,"17-04"
"262",2017-04-17 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",41,"경기도","성남시 분당구","구미동",15.4,270.4,0.2,1,"17-04"
"263",2017-04-18 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",36,"경기도","성남시 분당구","구미동",18.2,172.2,3.7,NA,"17-04"
"264",2017-04-19 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",32,"경기도","성남시 분당구","구미동",17.6,305.3,2.6,NA,"17-04"
"265",2017-04-20 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",34,"경기도","성남시 분당구","구미동",15.5,316.3,0.6,NA,"17-04"
"266",2017-04-21 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",35,"경기도","성남시 분당구","구미동",19.2,71.6,1.2,NA,"17-04"
"267",2017-04-22 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",35,"경기도","성남시 분당구","구미동",19.5,340.4,2.2,NA,"17-04"
"268",2017-04-23 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",37,"경기도","성남시 분당구","구미동",21.7,178.3,1.8,NA,"17-04"
"269",2017-04-24 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",37,"경기도","성남시 분당구","구미동",20.8,175.9,3.1,NA,"17-04"
"270",2017-04-25 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",36,"경기도","성남시 분당구","구미동",21,198.2,1.8,NA,"17-04"
"271",2017-04-25 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",36,"경기도","성남시 분당구","구미동",21,198.2,1.8,NA,"17-04"
"272",2017-04-26 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",38,"경기도","성남시 분당구","구미동",20.1,347.4,3.3,NA,"17-04"
"273",2017-04-27 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",37,"경기도","성남시 분당구","구미동",20,340,3.1,NA,"17-04"
"274",2017-04-28 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",35,"경기도","성남시 분당구","구미동",21.8,236.2,1.6,NA,"17-04"
"275",2017-04-29 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",36,"경기도","성남시 분당구","구미동",22.6,166.9,3.3,NA,"17-04"
"276",2017-04-30 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",39,"경기도","성남시 분당구","구미동",25.3,179.9,1.9,NA,"17-04"
"277",2017-05-01 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",41,"경기도","성남시 분당구","구미동",25.2,127.4,1.3,NA,"17-05"
"278",2017-05-02 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",42,"경기도","성남시 분당구","구미동",25.1,210.7,1.1,NA,"17-05"
"279",2017-05-03 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",43,"경기도","성남시 분당구","구미동",27,225.8,0.7,NA,"17-05"
"280",2017-05-04 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",43,"경기도","성남시 분당구","구미동",26.8,317.7,1.4,NA,"17-05"
"281",2017-05-05 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",44,"경기도","성남시 분당구","구미동",25.8,282.8,1.6,NA,"17-05"
"282",2017-05-06 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",43,"경기도","성남시 분당구","구미동",20.7,220,1.8,NA,"17-05"
"283",2017-05-07 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",36,"경기도","성남시 분당구","구미동",21.9,277.9,2,NA,"17-05"
"284",2017-05-08 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",37,"경기도","성남시 분당구","구미동",24,178.5,2,NA,"17-05"
"285",2017-05-09 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",40,"경기도","성남시 분당구","구미동",18.9,102.4,1.7,NA,"17-05"
"286",2017-05-10 00:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",38,"경기도","성남시 분당구","구미동",18.2,268.5,0.8,NA,"17-05"
"287",2017-05-19 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",51,"경기도","성남시 분당구","구미동",27.5,230.5,1.3,NA,"17-05"
"288",2017-05-19 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",51,"경기도","성남시 분당구","구미동",27.5,230.5,1.3,NA,"17-05"
"289",2017-05-20 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",52,"경기도","성남시 분당구","구미동",27.8,298.2,1.7,NA,"17-05"
"290",2017-05-21 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",51,"경기도","성남시 분당구","구미동",27.7,75.4,1,NA,"17-05"
"291",2017-05-21 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",51,"경기도","성남시 분당구","구미동",27.7,75.4,1,NA,"17-05"
"292",2017-05-22 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",50,"경기도","성남시 분당구","구미동",26.5,68.4,1.3,NA,"17-05"
"293",2017-05-22 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",50,"경기도","성남시 분당구","구미동",26.5,68.4,1.3,NA,"17-05"
"294",2017-05-23 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",46,"경기도","성남시 분당구","구미동",24.2,228,0.9,NA,"17-05"
"295",2017-05-23 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",46,"경기도","성남시 분당구","구미동",24.2,228,0.9,NA,"17-05"
"296",2017-05-24 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",49,"경기도","성남시 분당구","구미동",24.6,342.3,2,NA,"17-05"
"297",2017-05-25 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",45,"경기도","성남시 분당구","구미동",24.4,244.1,1.5,NA,"17-05"
"298",2017-05-25 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",45,"경기도","성남시 분당구","구미동",24.4,244.1,1.5,NA,"17-05"
"299",2017-05-26 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",46,"경기도","성남시 분당구","구미동",21.2,303.7,2.4,NA,"17-05"
"300",2017-05-27 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",48,"경기도","성남시 분당구","구미동",24.3,101.1,1.6,NA,"17-05"
"301",2017-05-28 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",50,"경기도","성남시 분당구","구미동",27.5,222.7,1.1,NA,"17-05"
"302",2017-05-29 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",51,"경기도","성남시 분당구","구미동",28.3,158.1,3,NA,"17-05"
"303",2017-05-31 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",49,"경기도","성남시 분당구","구미동",25.7,294,1.5,NA,"17-05"
"304",2017-05-31 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",49,"경기도","성남시 분당구","구미동",25.7,294,1.5,NA,"17-05"
"305",2017-06-01 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",48,"경기도","성남시 분당구","구미동",25.1,328.5,2.1,NA,"17-06"
"306",2017-06-01 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",48,"경기도","성남시 분당구","구미동",25.1,328.5,2.1,NA,"17-06"
"307",2017-06-02 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",49,"경기도","성남시 분당구","구미동",25.5,349.4,2.8,NA,"17-06"
"308",2017-06-02 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",49,"경기도","성남시 분당구","구미동",25.5,349.4,2.8,NA,"17-06"
"309",2017-06-03 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",49,"경기도","성남시 분당구","구미동",24.7,325.8,1.3,NA,"17-06"
"310",2017-06-04 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",50,"경기도","성남시 분당구","구미동",26.4,320.6,1.6,NA,"17-06"
"311",2017-06-05 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",52,"경기도","성남시 분당구","구미동",27.6,20.2,2.1,NA,"17-06"
"312",2017-06-05 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",52,"경기도","성남시 분당구","구미동",27.6,20.2,2.1,NA,"17-06"
"313",2017-06-06 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",45,"경기도","성남시 분당구","구미동",22.3,93.9,1.3,NA,"17-06"
"314",2017-06-07 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",39,"경기도","성남시 분당구","구미동",19.2,195.7,0.6,NA,"17-06"
"315",2017-06-08 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",47,"경기도","성남시 분당구","구미동",24.6,186.3,2,NA,"17-06"
"316",2017-06-09 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",47,"경기도","성남시 분당구","구미동",24,240.4,1.7,NA,"17-06"
"317",2017-06-09 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",47,"경기도","성남시 분당구","구미동",24,240.4,1.7,NA,"17-06"
"318",2017-06-10 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",49,"경기도","성남시 분당구","구미동",24.1,318.4,1.2,NA,"17-06"
"319",2017-06-10 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",49,"경기도","성남시 분당구","구미동",24.1,318.4,1.2,NA,"17-06"
"320",2017-06-10 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",49,"경기도","성남시 분당구","구미동",24.1,318.4,1.2,NA,"17-06"
"321",2017-06-11 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",53,"경기도","성남시 분당구","구미동",29,159.7,1.3,NA,"17-06"
"322",2017-06-11 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",53,"경기도","성남시 분당구","구미동",29,159.7,1.3,NA,"17-06"
"323",2017-06-12 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",51,"경기도","성남시 분당구","구미동",26.9,47,2.1,NA,"17-06"
